Account,Row Type,Campaign,Campaign Type,Campaign Status,Budget,Budget type,Bid Strategy Type,Networks,Languages,Location,Location options,Tracking template,Final URL suffix,Ad Group,Ad Group Status,Maximum CPC bid limit,Keyword,Criterion Type,Keyword Status,Ad Status,Ad type,Final URL,Path 1,Path 2,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description 1,Description 2,Description 3,Description 4,Link Text,Description Line 1,Description Line 2,Callout text,Header,Snippet Values,Negative,Comment
496-715-1855,Keyword,VC_US_S_CORE,Search,,,Daily,Maximize Clicks,Google Search,en,,Presence,,,Offshore_VA_PH,,,outsourcing virtual assistant philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agency-intent Exact add (2026-08-09) · 3+ word VA+PH+agency/company/firm/outsourcing · employer agency-hire · Keyword Status=Paused until George enables · Campaign/Ad Group Status blank on purpose (live US-safe)
496-715-1855,Keyword,VC_US_S_CORE,Search,,,Daily,Maximize Clicks,Google Search,en,,Presence,,,Offshore_VA_PH,,,virtual assistant outsourcing agency philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agency-intent Exact add (2026-08-09) · 3+ word VA+PH+agency/company/firm/outsourcing · employer agency-hire · Keyword Status=Paused until George enables · Campaign/Ad Group Status blank on purpose (live US-safe)
496-715-1855,Keyword,VC_US_S_CORE,Search,,,Daily,Maximize Clicks,Google Search,en,,Presence,,,Offshore_VA_PH,,,philippines virtual assistant outsourcing agency,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agency-intent Exact add (2026-08-09) · 3+ word VA+PH+agency/company/firm/outsourcing · employer agency-hire · Keyword Status=Paused until George enables · Campaign/Ad Group Status blank on purpose (live US-safe)
496-715-1855,Keyword,VC_US_S_CORE,Search,,,Daily,Maximize Clicks,Google Search,en,,Presence,,,Offshore_VA_PH,,,hire virtual assistant agency philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agency-intent Exact add (2026-08-09) · 3+ word VA+PH+agency/company/firm/outsourcing · employer agency-hire · Keyword Status=Paused until George enables · Campaign/Ad Group Status blank on purpose (live US-safe)
573-539-1940,Keyword,VC_AU_S_CORE,Search,,,Daily,Maximize Clicks,Google Search,en,,Presence,,,Offshore_VA_PH,,,philippines virtual assistant company,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agency-intent Exact add (2026-08-09) · 3+ word VA+PH+agency/company/firm/outsourcing · employer agency-hire · Keyword Status=Paused until George enables · Campaign/Ad Group Status blank on purpose (live US-safe)
573-539-1940,Keyword,VC_AU_S_CORE,Search,,,Daily,Maximize Clicks,Google Search,en,,Presence,,,Offshore_VA_PH,,,filipino virtual assistant firm,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agency-intent Exact add (2026-08-09) · 3+ word VA+PH+agency/company/firm/outsourcing · employer agency-hire · Keyword Status=Paused until George enables · Campaign/Ad Group Status blank on purpose (live US-safe)
573-539-1940,Keyword,VC_AU_S_CORE,Search,,,Daily,Maximize Clicks,Google Search,en,,Presence,,,Offshore_VA_PH,,,virtual assistant outsourcing philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agency-intent Exact add (2026-08-09) · 3+ word VA+PH+agency/company/firm/outsourcing · employer agency-hire · Keyword Status=Paused until George enables · Campaign/Ad Group Status blank on purpose (live US-safe)
573-539-1940,Keyword,VC_AU_S_CORE,Search,,,Daily,Maximize Clicks,Google Search,en,,Presence,,,Offshore_VA_PH,,,philippines virtual assistant outsourcing,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agency-intent Exact add (2026-08-09) · 3+ word VA+PH+agency/company/firm/outsourcing · employer agency-hire · Keyword Status=Paused until George enables · Campaign/Ad Group Status blank on purpose (live US-safe)
573-539-1940,Keyword,VC_AU_S_CORE,Search,,,Daily,Maximize Clicks,Google Search,en,,Presence,,,Offshore_VA_PH,,,outsourcing virtual assistant philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agency-intent Exact add (2026-08-09) · 3+ word VA+PH+agency/company/firm/outsourcing · employer agency-hire · Keyword Status=Paused until George enables · Campaign/Ad Group Status blank on purpose (live US-safe)
573-539-1940,Keyword,VC_AU_S_CORE,Search,,,Daily,Maximize Clicks,Google Search,en,,Presence,,,Offshore_VA_PH,,,virtual assistant outsourcing agency philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agency-intent Exact add (2026-08-09) · 3+ word VA+PH+agency/company/firm/outsourcing · employer agency-hire · Keyword Status=Paused until George enables · Campaign/Ad Group Status blank on purpose (live US-safe)
573-539-1940,Keyword,VC_AU_S_CORE,Search,,,Daily,Maximize Clicks,Google Search,en,,Presence,,,Offshore_VA_PH,,,philippines virtual assistant outsourcing agency,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agency-intent Exact add (2026-08-09) · 3+ word VA+PH+agency/company/firm/outsourcing · employer agency-hire · Keyword Status=Paused until George enables · Campaign/Ad Group Status blank on purpose (live US-safe)
573-539-1940,Keyword,VC_AU_S_CORE,Search,,,Daily,Maximize Clicks,Google Search,en,,Presence,,,Offshore_VA_PH,,,hire virtual assistant agency philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agency-intent Exact add (2026-08-09) · 3+ word VA+PH+agency/company/firm/outsourcing · employer agency-hire · Keyword Status=Paused until George enables · Campaign/Ad Group Status blank on purpose (live US-safe)
