Account,Row Type,Campaign,Campaign Type,Campaign Status,Budget,Budget type,Bid Strategy Type,Networks,Languages,Location,Location options,Tracking template,Final URL suffix,Ad Group,Ad Group Status,Maximum CPC bid limit,Keyword,Criterion Type,Keyword Status,Ad Status,Ad type,Final URL,Path 1,Path 2,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description 1,Description 2,Description 3,Description 4,Link Text,Description Line 1,Description Line 2,Callout text,Header,Snippet Values,Negative,Comment
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,outsource content posting philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_Keywords_Paused_Live · George paused live USA Exact junk/general/job-seeker-y terms; synced from Editor DB ape_4967151855 (Get recent changes). Phrase stays paused (Exact-only bidding). (2026-08-07); was Exact
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,filipino social media team for hire,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_Keywords_Paused_Live · George paused live USA Exact junk/general/job-seeker-y terms; synced from Editor DB ape_4967151855 (Get recent changes). Phrase stays paused (Exact-only bidding). (2026-08-07); was Exact
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,offshore smm specialist,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_Keywords_Paused_Live · George paused live USA Exact junk/general/job-seeker-y terms; synced from Editor DB ape_4967151855 (Get recent changes). Phrase stays paused (Exact-only bidding). (2026-08-07); was Exact
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,social media ops outsourcing philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_Keywords_Paused_Live · George paused live USA Exact junk/general/job-seeker-y terms; synced from Editor DB ape_4967151855 (Get recent changes). Phrase stays paused (Exact-only bidding). (2026-08-07); was Exact
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,philippines remote smm hire,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_Keywords_Paused_Live · George paused live USA Exact junk/general/job-seeker-y terms; synced from Editor DB ape_4967151855 (Get recent changes). Phrase stays paused (Exact-only bidding). (2026-08-07); was Exact
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,outsource brand social media philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_Keywords_Paused_Live · George paused live USA Exact junk/general/job-seeker-y terms; synced from Editor DB ape_4967151855 (Get recent changes). Phrase stays paused (Exact-only bidding). (2026-08-07); was Exact
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,hire outsourced social media manager,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_Keywords_Paused_Live · George paused live USA Exact junk/general/job-seeker-y terms; synced from Editor DB ape_4967151855 (Get recent changes). Phrase stays paused (Exact-only bidding). (2026-08-07); was Exact
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,social media support staff philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_Keywords_Paused_Live · George paused live USA Exact junk/general/job-seeker-y terms; synced from Editor DB ape_4967151855 (Get recent changes). Phrase stays paused (Exact-only bidding). (2026-08-07); was Exact
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,offshore content and social va,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_Keywords_Paused_Live · George paused live USA Exact junk/general/job-seeker-y terms; synced from Editor DB ape_4967151855 (Get recent changes). Phrase stays paused (Exact-only bidding). (2026-08-07); was Exact
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,philippines social media management staff,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_Keywords_Paused_Live · George paused live USA Exact junk/general/job-seeker-y terms; synced from Editor DB ape_4967151855 (Get recent changes). Phrase stays paused (Exact-only bidding). (2026-08-07); was Exact
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,outsource linkedin management philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_Keywords_Paused_Live · George paused live USA Exact junk/general/job-seeker-y terms; synced from Editor DB ape_4967151855 (Get recent changes). Phrase stays paused (Exact-only bidding). (2026-08-07); was Exact
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,outsource social media philippines,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,outsource social media management,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,offshore social media manager,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,social media outsourcing philippines,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,philippines social media staff,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,offshore smm team,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,outsource community management,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,social media management philippines,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,philippines social media marketing,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Ad,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/au/social-media,outsource,smm,Outsource Social Media,Offshore SMM Philippines,Social Ops Outsourcing,AU Social Partner,Dedicated SMM Seat,Not Freelance Rotation,Vetted Social Staff,Community Ops Offshore,Remote Social Capacity,Employer-Only Intake,SMM Staff Placement,Predictable Social Coverage,For Australian SMEs,Ongoing Channel Support,Start Hiring Request,Outsource social media management to dedicated Philippines staff.,"Keep brand voice control while we recruit, vet, and support the seat.",Built for Australian employers who want accountable offshore SMM coverage.,Partner-led outsourcing — interview finalists before placement.,,,,,,,,RSA angle A_partner; full 15/4; tier=primary; role=Social Media; no invented pricing
573-539-1940,Ad,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/au/social-media,offshore,ph,PH Social Media Team,Outsource Content Posting,Outsource Community Ops,Brand Social Staffing,Philippines SMM Bench,Scale Social Without Hire,Dedicated Content Seats,Fit for Australian Brands,Remote Engagement Support,Vetted Channel Managers,Outsource Social Calendar,Offshore Brand Voice Ops,Partner-Led SMM Ops,Interview Then Place,Outsource This Role PH,"Add Philippines social capacity for posting, engagement, and content ops.",Dedicated seats keep calendars moving without freelancer churn.,Ask about an outsourcing path for your organisation's channels.,For Australian businesses that need dependable remote social ops.,,,,,,,,RSA angle B_capacity; full 15/4; tier=primary; role=Social Media; no invented pricing
573-539-1940,Ad,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Social_Media_Outsource_PH,Paused,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/au/social-media,dedicated,smm,Dedicated PH Social Seat,Same SMM Every Day,Accountable Social Manager,Philippines SMM Continuity,Not Freelance Posters,Offshore Brand Voice Seat,Social Ops You Can Keep,Interview SMM Then Place,Vetted Channel Owner PH,Remote Social Ownership,Staffing Not Gig Boards,Proof in Dedicated SMM,Community Seat From PH,Calendar Owner Dedicated,Request Dedicated SMM,Outsource social with a dedicated Philippines seat — not rotating freelancers.,Proof is continuity: one vetted SMM you interview before placement support.,Built for Australian employers needing accountable offshore social capacity.,Partner-led seat model. Engagement and follower goals set after we talk.,,,,,,,,RSA angle C_proof; full 15/4; tier=primary; role=Social Media; no invented pricing
573-539-1940,Ad group,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROLES admin — Administration_EA_PH; category=administrative-support
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,philippines executive assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,executive assistant philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,virtual executive assistant philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,admin assistant philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,personal assistant philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,virtual office assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,virtual admin assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,remote general administrative assistant philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_Keywords_Paused_Live · George paused live USA Exact junk/general/job-seeker-y terms; synced from Editor DB ape_4967151855 (Get recent changes). Phrase stays paused (Exact-only bidding). (2026-08-07); was Exact
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,hire filipino administrative assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_Keywords_Paused_Live · George paused live USA Exact junk/general/job-seeker-y terms; synced from Editor DB ape_4967151855 (Get recent changes). Phrase stays paused (Exact-only bidding). (2026-08-07); was Exact
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,administrative assistant philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,hire virtual administrative assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,filipino executive assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,hire executive assistant philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,hire virtual executive assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,offshore executive assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,office administrator philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,hire admin assistant philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,filipino admin assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,virtual admin assistant philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,hire remote executive assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,executive virtual assistant philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,filipino virtual executive assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_Keywords_Paused_Live · George paused live USA Exact junk/general/job-seeker-y terms; synced from Editor DB ape_4967151855 (Get recent changes). Phrase stays paused (Exact-only bidding). (2026-08-07); was Exact
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,hire an offshore executive assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,remote executive assistant philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,hire philippines admin support,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_Keywords_Paused_Live · George paused live USA Exact junk/general/job-seeker-y terms; synced from Editor DB ape_4967151855 (Get recent changes). Phrase stays paused (Exact-only bidding). (2026-08-07); was Exact
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,dedicated executive assistant philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_Keywords_Paused_Live · George paused live USA Exact junk/general/job-seeker-y terms; synced from Editor DB ape_4967151855 (Get recent changes). Phrase stays paused (Exact-only bidding). (2026-08-07); was Exact
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,outsource executive assistant philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,virtual administrative support philippines,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_Keywords_Paused_Live · George paused live USA Exact junk/general/job-seeker-y terms; synced from Editor DB ape_4967151855 (Get recent changes). Phrase stays paused (Exact-only bidding). (2026-08-07); was Exact
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,hire filipino ea,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_Keywords_Paused_Live · George paused live USA Exact junk/general/job-seeker-y terms; synced from Editor DB ape_4967151855 (Get recent changes). Phrase stays paused (Exact-only bidding). (2026-08-07); was Exact
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,philippines remote admin hire,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VC_Keywords_Paused_Live · George paused live USA Exact junk/general/job-seeker-y terms; synced from Editor DB ape_4967151855 (Get recent changes). Phrase stays paused (Exact-only bidding). (2026-08-07); was Exact
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,filipino assistant,Exact,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Exact — ST evidence + employer long-tail
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,hire executive assistant philippines,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,filipino executive assistant,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,hire virtual executive assistant,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,offshore executive assistant,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,virtual administrative assistant philippines,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,hire filipino admin assistant,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,philippines executive assistant hire,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,remote executive assistant philippines,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,admin assistant philippines,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,virtual admin assistant,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Ad,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/au/administrative-support,ea,hire,Hire Executive Assistant,Filipino EA for Business,Virtual EA Philippines,AU EA Staffing,Vetted EA Shortlist,Interview Your EA,Dedicated EA Seat,Offshore EA Partner,Admin Assistant Hire,Employer Hiring Path,Remote EA Specialist,Not Freelance EA Gigs,Made for Australian SMEs,Executive Ops Capacity,Tell Us Who You Need,Hire a dedicated Filipino executive assistant through a staffing partner.,"Shortlist is interview-ready; we handle recruiting, vetting, and support.",For Australian employers who need a reliable remote EA seat.,Ongoing executive support — not marketplace personal-assistant gigs.,,,,,,,,RSA angle A_staffing; full 15/4; tier=admin; role=Administration; no invented pricing
573-539-1940,Ad,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/au/administrative-support,ea,ph,{KeyWord:Hire Virtual EA},Philippines EA Hire,Remote Executive Support,Filipino Admin Assistant,Calendar & Travel Ops,Stakeholder Coord VA,Scale Executive Bandwidth,Australian Leaders Hiring,Dedicated EA Capacity,Partner-Managed EA Hire,Interview-Ready EAs,Clear Employer Process,Office Admin Philippines,Virtual Admin Specialist,Request Hiring Shortlist,Fill executive assistant roles with vetted Philippines specialists.,"Support for calendar control, coordination, and executive follow-through.",Staffing support shaped for leaders in your Australian business.,We specialise in remote EA hires for employers.,,,,,,,,RSA angle B_role; full 15/4; tier=admin; role=Administration; no invented pricing
573-539-1940,Ad,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Administration_EA_PH,Paused,,,,,Paused,Responsive search ad,https://www.virtualcoworker.app/au/administrative-support,shortlist,ea,Shortlist Executive Assistants,Vetted EA Finalists,EA Hire Shortlist Fast,Recruit EA Then Interview,PH EA Screening Path,Skip Freelance EA Hunt,EA Role Brief to List,Get EA Candidates Ready,Employer EA Hire Path,Screened Calendar Support,Executive Ops Pipeline,EA Seat Shortlist,Staffing Pipeline for EA,Interview-Ready EA List,Ask for EA Shortlist,Need an executive assistant? We recruit and screen Philippines EA talent first.,Shortlist-first: you interview; we source and vet remote EA finalists.,Speed means a staffing pipeline — availability confirmed in follow-up.,Tell us the EA seat. Review vetted candidates before you hire.,,,,,,,,RSA angle C_speed; full 15/4; tier=admin; role=Administration; no invented pricing
573-539-1940,Ad group,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Admin_City_Test,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LIGHT city Phrase + location-insertion RSA (Admin tier)
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Admin_City_Test,Paused,,hire virtual assistant sydney,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Admin_City_Test,Paused,,hire virtual assistant melbourne,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Admin_City_Test,Paused,,hire virtual assistant brisbane,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
573-539-1940,Keyword,VC_AU_S_ROLES,Search,Paused,,Daily,Maximize Clicks,Google Search,,,Presence,,,Admin_City_Test,Paused,,hire filipino va australia,Phrase,Paused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v6 Phrase — discovery from converting ST clusters
